Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Nicolas Haas,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,1,1,2,0
Nicolò Cambiaghi,Empoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,6,1,3,1
Petar Stojanovic,Empoli,ITA-Serie A,2223,Defensa / Suplente,1,1,3,0
Razvan Marin,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,2,4,7,0
Roberto Piccoli,Empoli,ITA-Serie A,2223,Delantero / Suplente,2,0,0,0
Sam Lammers,Empoli,ITA-Serie A,2223,Delantero / Suplente,2,2,1,0
Samir Ujkani,Empoli,ITA-Serie A,2223,Suplente,0,0,0,0
Samuele Perisan,Empoli,ITA-Serie A,2223,Portero,0,0,0,0
Sebastian Walukiewicz,Empoli,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Sebastiano Luperto,Empoli,ITA-Serie A,2223,Defensa,2,0,2,2
Tommaso Baldanzi,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,4,0,2,0
Tyronne Ebuehi,Empoli,ITA-Serie A,2223,Defensa / Suplente,2,4,0,0
Aleksa Terzic,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,1,1,2,0
Alessandro Bianco,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Alfred Duncan,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,1,0,3,0
Antonin Barak,Fiorentina,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,0,4,0
Arthur Cabral,Fiorentina,ITA-Serie A,2223,Delantero / Suplente,8,1,4,0
Christian Kouamé,Fiorentina,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,4,4,5,0
Cristiano Biraghi,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,2,4,1,0
Dodô,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,1,3,3,1
Gaetano Castrovilli,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,2,1,3,0
Giacomo Bonaventura,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,5,1,4,0
Igor Julio,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,0,0,8,1
Jonathan Ikone,Fiorentina,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,4,4,4,0
Josip Brekalo,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Lorenzo Venuti,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,0,1,2,0
Luca Ranieri,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Lucas Martínez Quarta,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,1,1,6,0
Luka Jovic,Fiorentina,ITA-Serie A,2223,Delantero / Suplente,6,3,3,0
Michele Cerofolini,Fiorentina,ITA-Serie A,2223,Portero,0,0,0,0
Nicolás González,Fiorentina,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,6,1,3,0
Nikola Milenkovic,Fiorentina,ITA-Serie A,2223,Defensa / Suplente,2,1,4,0
Pierluigi Gollini,Fiorentina,ITA-Serie A,2223,Portero,0,0,0,0
Pietro Terracciano,Fiorentina,ITA-Serie A,2223,Portero,0,0,1,0
Riccardo Saponara,Fiorentina,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,4,3,4,0
Riccardo Sottil,Fiorentina,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,0,2,1,0
Rolando Mandragora,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,1,4,8,0
Salvatore Sirigu,Fiorentina,ITA-Serie A,2223,Portero,0,0,0,0
Sofyan Amrabat,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,0,1,11,0
Szymon Zurkowski,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Youssef Maleh,Fiorentina,ITA-Serie A,2223,Centrocampista / Suplente,0,1,5,0
Alessandro Bastoni,Inter,ITA-Serie A,2223,Defensa / Suplente,0,2,3,0
Alex Cordaz,Inter,ITA-Serie A,2223,Suplente,0,0,0,0
André Onana,Inter,ITA-Serie A,2223,Portero,0,0,1,0
Danilo D'Ambrosio,Inter,ITA-Serie A,2223,Defensa / Suplente,0,2,3,1
Denzel Dumfries,Inter,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,4,4,0
Edin Dzeko,Inter,ITA-Serie A,2223,Delantero / Suplente,9,3,2,0
Federico Dimarco,Inter,ITA-Serie A,2223,Defensa / Suplente,4,3,0,0
Francesco Acerbi,Inter,ITA-Serie A,2223,Defensa / Suplente,0,2,4,0
Hakan Calhanoglu,Inter,ITA-Serie A,2223,Centrocampista / Suplente,3,6,3,0
Henrikh Mkhitaryan,Inter,ITA-Serie A,2223,Centrocampista / Suplente,3,2,4,0
Joaquín Correa,Inter,ITA-Serie A,2223,Delantero / Suplente,3,1,1,0
Kristjan Asllani,Inter,ITA-Serie A,2223,Centrocampista / Suplente,0,0,2,0
Lautaro Martínez,Inter,ITA-Serie A,2223,Delantero / Suplente,21,6,4,0
Marcelo Brozovic,Inter,ITA-Serie A,2223,Centrocampista / Suplente,3,5,9,0
Matteo Darmian,Inter,ITA-Serie A,2223,Defensa / Suplente,1,2,3,0
Mattia Zanotti,Inter,ITA-Serie A,2223,Suplente,0,0,0,0
Milan Skriniar,Inter,ITA-Serie A,2223,Defensa / Suplente,0,0,3,1
Nicolò Barella,Inter,ITA-Serie A,2223,Centrocampista / Suplente,6,6,6,0
Raoul Bellanova,Inter,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Roberto Gagliardini,Inter,ITA-Serie A,2223,Centrocampista / Suplente,0,0,3,1
Robin Gosens,Inter,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,3,0,2,0
Romelu Lukaku,Inter,ITA-Serie A,2223,Delantero / Suplente,10,6,1,0
Samir Handanovic,Inter,ITA-Serie A,2223,Portero,0,0,0,0
Stefan de Vrij,Inter,ITA-Serie A,2223,Defensa / Suplente,1,0,4,0
Valentín Carboni,Inter,ITA-Serie A,2223,Suplente,0,0,0,0
Adrien Rabiot,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,8,4,9,0
Alex Sandro,Juventus,ITA-Serie A,2223,Defensa / Suplente,0,1,5,1
Arkadiusz Milik,Juventus,ITA-Serie A,2223,Delantero / Suplente,7,1,1,1
Bremer,Juventus,ITA-Serie A,2223,Defensa,4,1,6,0
Daniele Rugani,Juventus,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Danilo,Juventus,ITA-Serie A,2223,Defensa / Suplente,3,3,5,0
Denis Zakaria,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,0,0,0,0
Dusan Vlahovic,Juventus,ITA-Serie A,2223,Delantero / Suplente,10,2,1,0
Enzo Barrenechea,Juventus,ITA-Serie A,2223,Centrocampista,0,0,0,0
Fabio Miretti,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,0,2,2,0
Federico Chiesa,Juventus,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,2,5,2,0
Federico Gatti,Juventus,ITA-Serie A,2223,Defensa / Suplente,0,0,4,0
Filip Kostic,Juventus,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,3,8,3,0
Juan Cuadrado,Juventus,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,1,3,6,1
Leandro Paredes,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,1,0,7,0
Leonardo Bonucci,Juventus,ITA-Serie A,2223,Defensa / Suplente,1,0,1,0
Manuel Locatelli,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,0,2,8,0
Mattia De Sciglio,Juventus,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Mattia Perin,Juventus,ITA-Serie A,2223,Portero / Suplente,0,0,0,0
Matìas Soulè Malvano,Juventus,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,0,0,0
Moise Kean,Juventus,ITA-Serie A,2223,Delantero / Suplente,6,0,5,1
Nicolo Fagioli,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,3,3,3,0
Nicolo Rovella,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,1,2,6,1
Paul Pogba,Juventus,ITA-Serie A,2223,Centrocampista / Suplente,0,0,0,0
Samuel Iling-Junior,Juventus,ITA-Serie A,2223,Defensa / Suplente,1,1,1,0
Tommaso Barbieri,Juventus,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Weston McKennie,Juventus,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,1,0,0
Wojciech Szczesny,Juventus,ITA-Serie A,2223,Portero,0,0,1,0
Ángel Di María,Juventus,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,4,4,1,1
Adam Marusic,Lazio,ITA-Serie A,2223,Defensa / Suplente,0,2,8,0
Alessio Romagnoli,Lazio,ITA-Serie A,2223,Defensa / Suplente,2,0,6,0
Ciro Immobile,Lazio,ITA-Serie A,2223,Delantero / Suplente,12,5,2,0
Danilo Cataldi,Lazio,ITA-Serie A,2223,Centrocampista / Suplente,0,1,5,0
Elseid Hysaj,Lazio,ITA-Serie A,2223,Defensa / Suplente,1,1,3,0
Felipe Anderson,Lazio,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,9,2,3,0
Ivan Provedel,Lazio,ITA-Serie A,2223,Portero / Suplente,0,0,1,0
Luca Pellegrini,Lazio,ITA-Serie A,2223,Defensa / Suplente,0,0,3,0
Luis Alberto,Lazio,ITA-Serie A,2223,Centrocampista / Suplente,6,7,4,0
Luka Romero,Lazio,ITA-Serie A,2223,Delantero / Suplente,1,0,0,0
Luís Maximiano,Lazio,ITA-Serie A,2223,Portero,0,0,0,1
Manuel Lazzari,Lazio,ITA-Serie A,2223,Defensa / Suplente,0,0,8,0
Marco Bertini,Lazio,ITA-Serie A,2223,Suplente,0,0,0,0
Marcos Antônio,Lazio,ITA-Serie A,2223,Centrocampista / Suplente,1,1,2,0
Mario Gila,Lazio,ITA-Serie A,2223,Suplente,0,0,0,0
Matteo Cancellieri,Lazio,ITA-Serie A,2223,Delantero / Suplente,0,0,4,0
Mattia Zaccagni,Lazio,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,10,6,9,0
Matías Vecino,Lazio,ITA-Serie A,2223,Centrocampista / Suplente,2,0,6,0
Nicolò Casale,Lazio,ITA-Serie A,2223,Defensa / Suplente,1,1,6,0
Patric,Lazio,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Pedro,Lazio,ITA-Serie A,2223,Delantero / Suplente,4,3,1,0
Sergej Milinkovic-Savic,Lazio,ITA-Serie A,2223,Centrocampista / Suplente,9,8,10,0
Stefan Radu,Lazio,ITA-Serie A,2223,Suplente,0,0,0,0
Toma Basic,Lazio,ITA-Serie A,2223,Centrocampista / Suplente,1,0,2,0
Alessandro Tuia,Lecce,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Alexis Blin,Lecce,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,0,8,0
Antonino Gallo,Lecce,ITA-Serie A,2223,Defensa / Suplente,0,1,3,1
Assan Ceesay,Lecce,ITA-Serie A,2223,Delantero / Suplente,6,0,2,0
Federico Baschirotto,Lecce,ITA-Serie A,2223,Defensa,3,0,6,0
Federico Di Francesco,Lecce,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,2,6,0
Gabriel Strefezza,Lecce,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,8,4,5,0
Giuseppe Pezzella,Lecce,ITA-Serie A,2223,Defensa / Suplente,0,1,2,0
Joan Gonzàlez,Lecce,ITA-Serie A,2223,Centrocampista / Suplente,1,3,8,0
Joel Voelkerling Persson,Lecce,ITA-Serie A,2223,Suplente,0,0,0,0
Kastriot Dermaku,Lecce,ITA-Serie A,2223,Suplente,0,0,0,0
Kristijan Bistrovic,Lecce,ITA-Serie A,2223,Centrocampista / Suplente,0,0,0,0
Kristoffer Askildsen,Lecce,ITA-Serie A,2223,Centrocampista / Suplente,0,0,3,0
Lameck Banda,Lecce,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,1,6,0
Lorenzo Colombo,Lecce,ITA-Serie A,2223,Delantero / Suplente,5,2,4,0
Marcin Listkowski,Lecce,ITA-Serie A,2223,Suplente,0,0,0,0
Marin Pongracic,Lecce,ITA-Serie A,2223,Defensa,0,0,2,0
Morten Hjulmand,Lecce,ITA-Serie A,2223,Centrocampista / Suplente,0,4,9,1
Pablo Rodríguez,Lecce,ITA-Serie A,2223,Suplente,0,0,0,0
Pietro Ceccaroni,Lecce,ITA-Serie A,2223,Suplente,0,0,0,0
Remi Oudin,Lecce,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,0,3,0
Samuel Umtiti,Lecce,ITA-Serie A,2223,Defensa / Suplente,0,0,8,0
Simone Romagnoli,Lecce,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Thórir Helgason,Lecce,ITA-Serie A,2223,Centrocampista / Suplente,0,0,0,0
Tommaso Cassandro,Lecce,ITA-Serie A,2223,Suplente,0,0,0,0
Valentin Gendrey,Lecce,ITA-Serie A,2223,Defensa / Suplente,0,2,4,0
Wladimiro Falcone,Lecce,ITA-Serie A,2223,Portero,0,0,2,0
Yildirim Mert Cetin,Lecce,ITA-Serie A,2223,Defensa,0,0,0,0
Alessio Cragno,Monza,ITA-Serie A,2223,Portero,0,0,0,0
Andrea Barberis,Monza,ITA-Serie A,2223,Centrocampista / Suplente,0,1,0,0
Andrea Carboni,Monza,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Andrea Colpani,Monza,ITA-Serie A,2223,Centrocampista / Suplente,4,1,1,0
Andrea Petagna,Monza,ITA-Serie A,2223,Delantero / Suplente,4,5,2,0
Andrea Ranocchia,Monza,ITA-Serie A,2223,Defensa,0,0,0,0
Armando Izzo,Monza,ITA-Serie A,2223,Defensa / Suplente,1,0,10,0
Carlos Augusto,Monza,ITA-Serie A,2223,Defensa / Centrocampista,6,5,4,0
Christian Gytkjær,Monza,ITA-Serie A,2223,Delantero / Suplente,1,0,0,0
Dany Mota,Monza,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,5,1,2,0
Filippo Ranocchia,Monza,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,1,0,1,0
Franco Ezequiel Carboni,Monza,ITA-Serie A,2223,Suplente,0,0,0,0
Gianluca Caprari,Monza,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,5,2,7,0
Giulio Donati,Monza,ITA-Serie A,2223,Defensa / Suplente,1,0,2,1
Luca Caldirola,Monza,ITA-Serie A,2223,Defensa / Suplente,3,0,6,0
Luca Marrone,Monza,ITA-Serie A,2223,Defensa,0,0,0,0
Marco D'Alessandro,Monza,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,0,2,0
Marlon Santos,Monza,ITA-Serie A,2223,Defensa / Suplente,0,0,7,1
Matteo Pessina,Monza,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,5,3,6,0
Mattia Valoti,Monza,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,0,0,1,0
Michele Di Gregorio,Monza,ITA-Serie A,2223,Portero,0,1,0,0
Pablo Marí,Monza,ITA-Serie A,2223,Defensa / Suplente,1,0,4,0
Patrick Ciurria,Monza,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,6,6,4,0
Pepín,Monza,ITA-Serie A,2223,Centrocampista / Suplente,0,2,4,0
Salvatore Molina,Monza,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Samuele Birindelli,Monza,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,1,8,0
Samuele Vignato,Monza,ITA-Serie A,2223,Suplente,0,1,0,0
Stefano Sensi,Monza,ITA-Serie A,2223,Centrocampista / Suplente,3,1,8,0
Valentin Antov,Monza,ITA-Serie A,2223,Defensa / Suplente,0,0,2,0
Warren Bondo,Monza,ITA-Serie A,2223,Suplente,0,0,1,0
Adam Ounas,Napoli,ITA-Serie A,2223,Suplente,0,0,0,0
Alessandro Zanoli,Napoli,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,2,3,0
Alessio Zerbin,Napoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,0,0,1,0
Alex Meret,Napoli,ITA-Serie A,2223,Portero,0,0,0,0
Amir Rrahmani,Napoli,ITA-Serie A,2223,Defensa / Suplente,2,1,2,0
Bartosz Bereszynski,Napoli,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,1,2,0
Diego Demme,Napoli,ITA-Serie A,2223,Centrocampista / Suplente,0,0,0,0
Eljif Elmas,Napoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,6,3,5,0
Franck Zambo,Napoli,ITA-Serie A,2223,Centrocampista,3,5,3,0
Giacomo Raspadori,Napoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,2,1,0
Gianluca Gaetano,Napoli,ITA-Serie A,2223,Suplente,1,1,0,0
Giovanni Di Lorenzo,Napoli,ITA-Serie A,2223,Defensa / Suplente,3,4,2,0
Giovanni Simeone,Napoli,ITA-Serie A,2223,Delantero / Suplente,4,1,1,0
Hirving Lozano,Napoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,3,3,0
Juan Jesus,Napoli,ITA-Serie A,2223,Defensa / Suplente,1,0,2,0
Karim Zedadka,Napoli,ITA-Serie A,2223,Suplente,0,0,0,0
Khvicha Kvaratskhelia,Napoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,12,10,1,0
Kim Min-Jae,Napoli,ITA-Serie A,2223,Defensa,2,2,5,0
Leo Østigard,Napoli,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Mathías Olivera,Napoli,ITA-Serie A,2223,Defensa / Suplente,2,2,2,0
Matteo Politano,Napoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,3,1,0
Mário Rui,Napoli,ITA-Serie A,2223,Defensa / Suplente,0,6,2,1
Piotr Zielinski,Napoli,ITA-Serie A,2223,Centrocampista / Suplente,3,8,3,0
Stanislav Lobotka,Napoli,ITA-Serie A,2223,Centrocampista / Suplente,1,1,2,0
Tanguy NDombele Alvaro,Napoli,ITA-Serie A,2223,Centrocampista / Suplente,1,0,5,0
Victor Osimhen,Napoli,ITA-Serie A,2223,Delantero / Suplente,26,4,4,0
Andrea Belotti,Roma,ITA-Serie A,2223,Delantero / Suplente,0,2,0,0
Benjamin Tahirovic,Roma,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Bryan Cristante,Roma,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,1,8,0
Chris Smalling,Roma,ITA-Serie A,2223,Defensa / Suplente,3,1,7,0
Cristian Volpato,Roma,ITA-Serie A,2223,Centrocampista / Suplente,1,1,0,0
Diego Llorente,Roma,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Edoardo Bove,Roma,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,0,2,0
Eldor Shomurodov,Roma,ITA-Serie A,2223,Delantero / Suplente,1,1,2,0
Filippo Missori,Roma,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Georginio Wijnaldum,Roma,ITA-Serie A,2223,Centrocampista / Suplente,2,0,0,0
Gianluca Mancini,Roma,ITA-Serie A,2223,Defensa / Suplente,1,2,7,0
Ibañez,Roma,ITA-Serie A,2223,Defensa / Suplente,3,0,9,1
Jordan Majchrzak,Roma,ITA-Serie A,2223,Suplente,0,0,0,0
Leonardo Spinazzola,Roma,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,4,3,0
Lorenzo Pellegrini,Roma,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,4,5,5,0
Mady Camara,Roma,ITA-Serie A,2223,Centrocampista / Suplente,0,0,3,0
Marash Kumbulla,Roma,ITA-Serie A,2223,Defensa / Suplente,0,0,1,1
Matias Viña,Roma,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Mehmet Zeki Çelik,Roma,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,1,5,1
Mile Svilar,Roma,ITA-Serie A,2223,Portero,0,0,1,0
Nemanja Matic,Roma,ITA-Serie A,2223,Centrocampista / Suplente,2,2,5,0
Niccolò Pisilli,Roma,ITA-Serie A,2223,Suplente,0,0,0,0
Nicola Zalewski,Roma,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,1,3,0
Nicolo Zaniolo,Roma,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,1,0,4,0
Ola Solbakken,Roma,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,1,2,2,0
Paulo Dybala,Roma,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,12,6,4,0
Rick Karsdorp,Roma,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Rui Patrício,Roma,ITA-Serie A,2223,Portero,0,0,1,0
Stephan El Shaarawy,Roma,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,7,2,3,0
Tammy Abraham,Roma,ITA-Serie A,2223,Delantero / Suplente,8,3,2,0
Antonio Candreva,Salernitana,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,7,4,1,1
Antonio Iervolino,Salernitana,ITA-Serie A,2223,Suplente,0,0,0,0
Boulaye Dia,Salernitana,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,16,6,3,0
Diego Valencia,Salernitana,ITA-Serie A,2223,Suplente,0,0,1,0
Domagoj Bradaric,Salernitana,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,3,5,0
Domen Crnigoj,Salernitana,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Dylan Bronn,Salernitana,ITA-Serie A,2223,Defensa / Suplente,0,0,4,1
Emil Bohinen,Salernitana,ITA-Serie A,2223,Centrocampista / Suplente,0,0,0,0
Erik Botheim,Salernitana,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,1,3,2,0
Federico Bonazzoli,Salernitana,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,1,1,0
Federico Fazio,Salernitana,ITA-Serie A,2223,Defensa / Suplente,1,0,2,1
Flavius Daniliuc,Salernitana,ITA-Serie A,2223,Defensa / Suplente,0,2,10,0
Franck Ribéry,Salernitana,ITA-Serie A,2223,Suplente,0,0,0,0
Giulio Maggiore,Salernitana,ITA-Serie A,2223,Centrocampista / Suplente,0,0,2,0
Grigoris Kastanos,Salernitana,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,1,4,0
Guillermo Ochoa,Salernitana,ITA-Serie A,2223,Portero,0,0,1,0
Hans Nicolussi Caviglia,Salernitana,ITA-Serie A,2223,Centrocampista / Suplente,1,0,2,0
Ivan Radovanovic,Salernitana,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,0,1,1
Julian Kristoffersen,Salernitana,ITA-Serie A,2223,Suplente,0,0,0,0
Junior Sambia,Salernitana,ITA-Serie A,2223,Defensa / Suplente,0,1,3,0
Krzysztof Piatek,Salernitana,ITA-Serie A,2223,Delantero / Suplente,4,5,5,0
Lassana Coulibaly,Salernitana,ITA-Serie A,2223,Centrocampista / Suplente,3,3,12,0
Lorenzo Pirola,Salernitana,ITA-Serie A,2223,Defensa / Suplente,2,0,4,0
Luigi Sepe,Salernitana,ITA-Serie A,2223,Portero,0,0,3,0
Matteo Lovato,Salernitana,ITA-Serie A,2223,Defensa / Suplente,0,0,2,0
Norbert Gyömbér,Salernitana,ITA-Serie A,2223,Defensa / Suplente,0,1,5,0
Pasquale Mazzocchi,Salernitana,ITA-Serie A,2223,Defensa / Suplente,2,3,2,0
Tonny Vilhena,Salernitana,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,4,1,5,0
Vincenzo Fiorillo,Salernitana,ITA-Serie A,2223,Portero,0,0,0,0
William Troost-Ekong,Salernitana,ITA-Serie A,2223,Defensa / Suplente,1,0,1,0
Abdelhamid Sabiri,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,2,0,5,0
Andrea Conti,Sampdoria,ITA-Serie A,2223,Suplente,0,0,0,0
Bram Nuytinck,Sampdoria,ITA-Serie A,2223,Defensa / Suplente,0,1,5,0
Bruno Amione,Sampdoria,ITA-Serie A,2223,Defensa / Suplente,1,1,9,1
Daniele Montevago,Sampdoria,ITA-Serie A,2223,Delantero / Suplente,0,0,1,0
Emil Audero,Sampdoria,ITA-Serie A,2223,Portero,0,0,1,0
Emirhan Ilkhan,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Fabio Depaoli,Sampdoria,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,2,8,0
Fabio Quagliarella,Sampdoria,ITA-Serie A,2223,Delantero / Suplente,1,1,2,0
Filip Djuricic,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,3,0,9,0
Flavio Paoletti,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Gerard Yepes,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,2,0
Gonzalo Villar,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,2,0
Harry Winks,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,2,0
Ignacio Pussetto,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Jeison Murillo,Sampdoria,ITA-Serie A,2223,Defensa / Suplente,0,0,4,1
Jesé,Sampdoria,ITA-Serie A,2223,Delantero / Suplente,1,1,0,0
Koray Günter,Sampdoria,ITA-Serie A,2223,Defensa / Suplente,1,1,5,0
Lorenzo Malagrida,Sampdoria,ITA-Serie A,2223,Suplente,0,0,2,0
Manolo Gabbiadini,Sampdoria,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,7,2,6,0
Manuel De Luca,Sampdoria,ITA-Serie A,2223,Suplente,0,0,0,0
Marios Oikonomou,Sampdoria,ITA-Serie A,2223,Defensa / Suplente,0,0,3,0
Martin Turk,Sampdoria,ITA-Serie A,2223,Portero,0,0,0,0
Mehdi Leris,Sampdoria,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,1,13,0
Michaël Cuisance,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Mihailo Ivanovic,Sampdoria,ITA-Serie A,2223,Suplente,0,0,0,0
Nicola Murru,Sampdoria,ITA-Serie A,2223,Defensa / Suplente,0,0,3,0
Nicola Ravaglia,Sampdoria,ITA-Serie A,2223,Portero,0,0,0,0
Omar Colley,Sampdoria,ITA-Serie A,2223,Defensa / Suplente,1,0,5,0
Ronaldo Vieira,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,3,0
Samuel Ntanda,Sampdoria,ITA-Serie A,2223,Suplente,0,0,0,0
Telasco Segovia,Sampdoria,ITA-Serie A,2223,Suplente,0,0,0,0
Tommaso Augello,Sampdoria,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,5,3,0
Tomás Rincón,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,2,7,1
Valerio Verre,Sampdoria,ITA-Serie A,2223,Centrocampista / Suplente,0,0,5,0
Abdou Harroui,Sassuolo,ITA-Serie A,2223,Centrocampista / Suplente,2,0,2,0
Agustín Álvarez Martínez,Sassuolo,ITA-Serie A,2223,Delantero / Suplente,1,1,1,0
Alessandro Russo,Sassuolo,ITA-Serie A,2223,Portero,0,0,0,0
Andrea Consigli,Sassuolo,ITA-Serie A,2223,Portero,0,0,0,0
Andrea Pinamonti,Sassuolo,ITA-Serie A,2223,Delantero / Suplente,5,0,3,1
Armand Lauriente,Sassuolo,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,7,6,8,1
