Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Keven Schlotterbeck,Augsburg,GER-Bundesliga,2425,Defensa / Suplente,3,1,2,1
Kristijan Jakic,Augsburg,GER-Bundesliga,2425,Centrocampista / Suplente,0,1,2,0
Mads Pedersen,Augsburg,GER-Bundesliga,2425,Defensa / Suplente,0,0,0,0
Marius Wolf,Augsburg,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,3,2,0
Maximilian Bauer,Augsburg,GER-Bundesliga,2425,Defensa / Suplente,0,0,1,0
Mert Kömür,Augsburg,GER-Bundesliga,2425,Centrocampista / Suplente,2,1,1,0
Mërgim Berisha,Augsburg,GER-Bundesliga,2425,Delantero / Suplente,1,1,2,0
Nediljko Labrovic,Augsburg,GER-Bundesliga,2425,Portero,0,0,0,0
Niklas Dorsch,Augsburg,GER-Bundesliga,2425,Centrocampista / Suplente,2,2,5,1
Noahkai Banks,Augsburg,GER-Bundesliga,2425,Defensa / Suplente,0,0,2,0
Phillip Tietz,Augsburg,GER-Bundesliga,2425,Delantero / Suplente,7,2,4,0
Robert Gumny,Augsburg,GER-Bundesliga,2425,Defensa / Suplente,0,0,2,0
Ruben Vargas,Augsburg,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,3,0
Samuel Essende,Augsburg,GER-Bundesliga,2425,Delantero / Suplente,7,2,4,2
Steve Mounie,Augsburg,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,2,0
Tim Breithaupt,Augsburg,GER-Bundesliga,2425,Centrocampista,0,1,0,0
Yusuf Kabadayi,Augsburg,GER-Bundesliga,2425,Suplente,1,0,0,0
Aleix García,Bayer Leverkusen,GER-Bundesliga,2425,Centrocampista / Suplente,3,4,3,0
Amine Adli,Bayer Leverkusen,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,2,0,3,0
Arthur,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,1,1,0
Edmond Tapsoba,Bayer Leverkusen,GER-Bundesliga,2425,Defensa,0,0,4,0
Emiliano Buendía,Bayer Leverkusen,GER-Bundesliga,2425,Centrocampista / Suplente,2,0,0,0
Exequiel Palacios,Bayer Leverkusen,GER-Bundesliga,2425,Centrocampista / Suplente,1,6,2,0
Florian Wirtz,Bayer Leverkusen,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,10,12,3,0
Granit Xhaka,Bayer Leverkusen,GER-Bundesliga,2425,Centrocampista,2,7,3,0
Jeanuël Belocian,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Suplente,0,0,1,0
Jeremie Frimpong,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,5,5,4,0
Jonas Hofmann,Bayer Leverkusen,GER-Bundesliga,2425,Centrocampista / Suplente,2,1,1,0
Jonathan Tah,Bayer Leverkusen,GER-Bundesliga,2425,Defensa,3,0,3,0
Lukas Hradecky,Bayer Leverkusen,GER-Bundesliga,2425,Portero,0,0,1,0
Mario Hermoso,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Suplente,0,0,0,0
Martin Terrier,Bayer Leverkusen,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,2,1,1,0
Matej Kovár,Bayer Leverkusen,GER-Bundesliga,2425,Portero,0,0,0,0
Nathan Tella,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Delantero / Centrocampista / Suplente,2,4,1,0
Nordi Mukiele,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Suplente,1,0,4,0
Patrik Schick,Bayer Leverkusen,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,21,0,4,0
Piero Hincapié,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Suplente,2,2,8,0
Robert Andrich,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,2,1,7,0
Victor Boniface,Bayer Leverkusen,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,8,1,2,0
Álex Grimaldo,Bayer Leverkusen,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,2,7,4,1
Adam Aznou,Bayern Munich,GER-Bundesliga,2425,Suplente,0,0,0,0
Aleksandar Pavlovic,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,2,0
Alphonso Davies,Bayern Munich,GER-Bundesliga,2425,Defensa / Suplente,1,2,0,0
Arijon Ibrahimovic,Bayern Munich,GER-Bundesliga,2425,Suplente,0,0,0,0
Daniel Peretz,Bayern Munich,GER-Bundesliga,2425,Portero,0,0,1,0
Dayotchanculle Upamecano,Bayern Munich,GER-Bundesliga,2425,Defensa,2,0,6,0
Eric Dier,Bayern Munich,GER-Bundesliga,2425,Defensa / Suplente,2,1,1,0
Gabriel Vidovic,Bayern Munich,GER-Bundesliga,2425,Suplente,0,0,0,0
Harry Kane,Bayern Munich,GER-Bundesliga,2425,Delantero / Suplente,26,9,5,0
Hiroki Ito,Bayern Munich,GER-Bundesliga,2425,Defensa / Suplente,1,0,1,0
Jamal Musiala,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,12,2,3,0
Jonah Kusi-Asare,Bayern Munich,GER-Bundesliga,2425,Suplente,0,0,0,0
Jonas Urbig,Bayern Munich,GER-Bundesliga,2425,Portero,0,0,0,0
Joshua Kimmich,Bayern Munich,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,3,7,4,0
Josip Stanisic,Bayern Munich,GER-Bundesliga,2425,Defensa / Suplente,0,2,0,0
João Palhinha,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,2,1
Kim Min-Jae,Bayern Munich,GER-Bundesliga,2425,Defensa,2,0,2,0
Kingsley Coman,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,5,4,0,0
Konrad Laimer,Bayern Munich,GER-Bundesliga,2425,Defensa / Suplente,2,2,8,0
Leon Goretzka,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,4,1,2,0
Leroy Sané,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,11,5,2,0
Manuel Neuer,Bayern Munich,GER-Bundesliga,2425,Portero,0,0,0,0
Mathys Tel,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,0,1,0,0
Michael Olise,Bayern Munich,GER-Bundesliga,2425,Centrocampista / Suplente,12,15,3,0
Raphael Guerreiro,Bayern Munich,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,4,3,2,0
Sacha Boey,Bayern Munich,GER-Bundesliga,2425,Defensa / Suplente,0,2,1,0
Serge Gnabry,Bayern Munich,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,7,5,0,0
Sven Ulreich,Bayern Munich,GER-Bundesliga,2425,Portero,0,0,0,0
Thomas Müller,Bayern Munich,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,1,4,3,0
Aliou Balde,Bochum,GER-Bundesliga,2425,Suplente,0,0,1,0
Anthony Losilla,Bochum,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,1,0
Bernardo,Bochum,GER-Bundesliga,2425,Defensa / Suplente,0,0,5,0
Cristian Gamboa,Bochum,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,1,0
Dani de Wit,Bochum,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,2,1,1,0
Erhan Masovic,Bochum,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,1,2,0
Felix Passlack,Bochum,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,5,4,0
Gerrit Holtmann,Bochum,GER-Bundesliga,2425,Defensa / Delantero / Centrocampista / Suplente,2,1,2,0
Giorgos Masouras,Bochum,GER-Bundesliga,2425,Delantero / Suplente,2,0,1,0
Ibrahima Sissoko,Bochum,GER-Bundesliga,2425,Centrocampista / Suplente,2,1,9,1
Ivan Ordets,Bochum,GER-Bundesliga,2425,Defensa / Suplente,0,0,6,0
Jakov Medic,Bochum,GER-Bundesliga,2425,Defensa / Suplente,1,0,2,0
Kacper Koscierski,Bochum,GER-Bundesliga,2425,Suplente,0,0,0,0
Koji Miyoshi,Bochum,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,1,0,0,1
Lukas Daschner,Bochum,GER-Bundesliga,2425,Centrocampista / Suplente,1,1,0,0
Mats Pannewig,Bochum,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,1,0
Matús Bero,Bochum,GER-Bundesliga,2425,Centrocampista / Suplente,5,1,10,0
Maximilian Wittek,Bochum,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,0,7,0
Moritz Broschinski,Bochum,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,1,3,1,0
Moritz-Broni Kwarteng,Bochum,GER-Bundesliga,2425,Suplente,0,0,1,0
Myron Boadu,Bochum,GER-Bundesliga,2425,Delantero / Suplente,7,1,2,0
Patrick Drewes,Bochum,GER-Bundesliga,2425,Portero,0,0,2,0
Philipp Hofmann,Bochum,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,3,3,4,0
Samuel Bamba,Bochum,GER-Bundesliga,2425,Suplente,0,0,0,0
Tim Oermann,Bochum,GER-Bundesliga,2425,Defensa / Suplente,0,2,0,0
Timo Horn,Bochum,GER-Bundesliga,2425,Portero,0,0,2,0
Tom Krauß,Bochum,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,2,0
Alexander Meyer,Borussia Dortmund,GER-Bundesliga,2425,Portero,0,0,0,0
Almugera Kabar,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Suplente,0,0,0,1
Ayman Azhil,Borussia Dortmund,GER-Bundesliga,2425,Suplente,0,0,1,0
Carney Chukwuemeka,Borussia Dortmund,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,1,0
Cole Campbell,Borussia Dortmund,GER-Bundesliga,2425,Suplente,0,0,0,0
Daniel Svensson,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,3,0,0
Donyell Malen,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,3,0,1,0
Emre Can,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,3,0,4,1
Felix Nmecha,Borussia Dortmund,GER-Bundesliga,2425,Centrocampista / Suplente,4,1,3,0
Giovanni Reyna,Borussia Dortmund,GER-Bundesliga,2425,Centrocampista / Suplente,2,0,3,0
Gregor Kobel,Borussia Dortmund,GER-Bundesliga,2425,Portero,0,0,1,0
Jamie Bynoe-Gittens,Borussia Dortmund,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,8,3,4,0
Julian Brandt,Borussia Dortmund,GER-Bundesliga,2425,Centrocampista / Suplente,5,10,1,0
Julian Ryerson,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,2,3,4,1
Julien Duranville,Borussia Dortmund,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,3,0
Karim Adeyemi,Borussia Dortmund,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,7,6,4,0
Kjell-Arik Wätjen,Borussia Dortmund,GER-Bundesliga,2425,Suplente,0,0,0,0
Marcel Sabitzer,Borussia Dortmund,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,3,0
Maximilian Beier,Borussia Dortmund,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,8,5,2,0
Nico Schlotterbeck,Borussia Dortmund,GER-Bundesliga,2425,Defensa,0,4,5,2
Niklas Süle,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Suplente,0,0,1,0
Pascal Groß,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,9,5,1
Ramy Bensebaini,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,6,6,0
Salih Özcan,Borussia Dortmund,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,0,0
Serhou Guirassy,Borussia Dortmund,GER-Bundesliga,2425,Delantero / Suplente,21,2,4,0
Waldemar Anton,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Suplente,2,2,4,0
Yan Couto,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,0,5,0
Yannik Lührs,Borussia Dortmund,GER-Bundesliga,2425,Defensa / Suplente,0,0,0,0
Alassane Pléa,Borussia M.Gladbach,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,11,4,3,0
Fabio Chiarodia,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa / Suplente,1,0,0,0
Florian Neuhaus,Borussia M.Gladbach,GER-Bundesliga,2425,Centrocampista / Suplente,0,1,1,0
Franck Honorat,Borussia M.Gladbach,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,4,7,0,0
Grant-Leon Ranos,Borussia M.Gladbach,GER-Bundesliga,2425,Suplente,0,0,1,0
Joe Scally,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa / Suplente,0,0,6,0
Jonas Omlin,Borussia M.Gladbach,GER-Bundesliga,2425,Portero / Suplente,0,0,0,1
Julian Weigl,Borussia M.Gladbach,GER-Bundesliga,2425,Centrocampista,0,2,8,0
Kevin Stöger,Borussia M.Gladbach,GER-Bundesliga,2425,Centrocampista / Suplente,3,3,3,0
Ko Itakura,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa,3,0,5,0
Luca Netz,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa / Suplente,0,2,2,0
Lukas Ullrich,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa / Suplente,1,2,4,0
Marvin Friedrich,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa / Suplente,0,1,0,0
Moritz Nicolas,Borussia M.Gladbach,GER-Bundesliga,2425,Portero,0,0,0,0
Nathan N'Goumou Minpol,Borussia M.Gladbach,GER-Bundesliga,2425,Centrocampista / Suplente,2,1,0,0
Nico Elvedi,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa,1,1,1,0
Noah Pesch,Borussia M.Gladbach,GER-Bundesliga,2425,Suplente,0,0,0,0
Philipp Sander,Borussia M.Gladbach,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,2,0
Robin Hack,Borussia M.Gladbach,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,4,7,4,0
Rocco Reitz,Borussia M.Gladbach,GER-Bundesliga,2425,Centrocampista / Suplente,2,1,1,0
Shio Fukuda,Borussia M.Gladbach,GER-Bundesliga,2425,Suplente,1,0,0,0
Stefan Lainer,Borussia M.Gladbach,GER-Bundesliga,2425,Defensa / Suplente,1,0,2,0
Tiago Pereira Cardoso,Borussia M.Gladbach,GER-Bundesliga,2425,Portero / Suplente,0,0,0,0
Tim Kleindienst,Borussia M.Gladbach,GER-Bundesliga,2425,Delantero,16,7,3,1
Tobias Sippel,Borussia M.Gladbach,GER-Bundesliga,2425,Suplente,0,0,0,0
Tomás Cvancara,Borussia M.Gladbach,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,2,0,3,1
Ansgar Knauff,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Delantero / Centrocampista / Suplente,4,5,3,0
Arthur Theate,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa,0,0,4,1
Aurèle Amenda,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Suplente,0,0,1,0
Can Uzun,Eintracht Frankfurt,GER-Bundesliga,2425,Centrocampista / Suplente,4,1,1,0
Ellyes Skhiri,Eintracht Frankfurt,GER-Bundesliga,2425,Centrocampista / Suplente,1,1,6,0
Eric Junior Dina Ebimbe,Eintracht Frankfurt,GER-Bundesliga,2425,Centrocampista / Suplente,0,1,0,0
Farès Chaïbi,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,3,2,0
Hugo Ekitike,Eintracht Frankfurt,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,15,8,1,0
Hugo Larsson,Eintracht Frankfurt,GER-Bundesliga,2425,Centrocampista / Suplente,3,1,2,0
Igor Matanovic,Eintracht Frankfurt,GER-Bundesliga,2425,Delantero / Suplente,1,0,0,0
Jean Négoce,Eintracht Frankfurt,GER-Bundesliga,2425,Centrocampista / Suplente,2,3,3,0
Kauã Santos,Eintracht Frankfurt,GER-Bundesliga,2425,Portero / Suplente,0,0,0,0
Kevin Trapp,Eintracht Frankfurt,GER-Bundesliga,2425,Portero,0,0,1,0
Mahmoud Dahoud,Eintracht Frankfurt,GER-Bundesliga,2425,Centrocampista / Suplente,1,1,2,0
Mario Götze,Eintracht Frankfurt,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,3,2,1,0
Michy Batshuayi,Eintracht Frankfurt,GER-Bundesliga,2425,Delantero / Suplente,3,0,2,0
Nathaniel Brown,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,3,6,2,0
Niels Nkounkou,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,0,1,0
Nnamdi Collins,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Suplente,1,1,4,0
Omar Marmoush,Eintracht Frankfurt,GER-Bundesliga,2425,Delantero / Centrocampista,15,9,2,0
Oscar Højlund,Eintracht Frankfurt,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,0,0
Rasmus Kristensen,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,5,3,4,0
Robin Koch,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa,3,0,3,0
Sepe Elye Wahi,Eintracht Frankfurt,GER-Bundesliga,2425,Delantero / Suplente,0,0,1,0
Timothy Chandler,Eintracht Frankfurt,GER-Bundesliga,2425,Suplente,0,0,0,0
Tuta,Eintracht Frankfurt,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,2,1,8,0
Adrian Beck,FC Heidenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,4,1,1,0
Benedikt Gimber,FC Heidenheim,GER-Bundesliga,2425,Defensa / Centrocampista,0,0,9,0
Budu Zivzivadze,FC Heidenheim,GER-Bundesliga,2425,Delantero / Suplente,2,2,0,0
Denis Thomalla,FC Heidenheim,GER-Bundesliga,2425,Suplente,0,0,0,0
Frank Feller,FC Heidenheim,GER-Bundesliga,2425,Portero / Suplente,0,0,0,0
Frans Krätzig,FC Heidenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,2,1,0
Jan Schöppner,FC Heidenheim,GER-Bundesliga,2425,Centrocampista / Suplente,4,3,8,0
Jonas Föhrenbach,FC Heidenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,1,3,0
Julian Niehues,FC Heidenheim,GER-Bundesliga,2425,Suplente,0,0,0,0
Kevin Müller,FC Heidenheim,GER-Bundesliga,2425,Portero,0,0,0,0
Lennard Maloney,FC Heidenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,0,2,0
Luca Kerber,FC Heidenheim,GER-Bundesliga,2425,Centrocampista / Suplente,2,0,4,0
Léo Scienza,FC Heidenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,3,3,1,0
Marnon Busch,FC Heidenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,1,1,0
Marvin Pieringer,FC Heidenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,7,4,7,0
Mathias Honsak,FC Heidenheim,GER-Bundesliga,2425,Defensa / Delantero / Centrocampista / Suplente,5,1,1,0
Maximilian Breunig,FC Heidenheim,GER-Bundesliga,2425,Delantero / Suplente,2,0,0,0
Mikkel Kaufmann,FC Heidenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,0,0,2,0
Norman Theuerkauf,FC Heidenheim,GER-Bundesliga,2425,Suplente,0,0,0,0
Omar Traoré,FC Heidenheim,GER-Bundesliga,2425,Defensa / Centrocampista,0,1,7,0
Patrick Mainka,FC Heidenheim,GER-Bundesliga,2425,Defensa,1,0,3,0
Paul Wanner,FC Heidenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,3,2,2,0
Sirlord Conteh,FC Heidenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,1,1,2,0
Stefan Schimmer,FC Heidenheim,GER-Bundesliga,2425,Suplente,0,0,1,0
Thomas Keller,FC Heidenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,0,2,0
Tim Siersleben,FC Heidenheim,GER-Bundesliga,2425,Defensa / Suplente,0,0,4,0
Bruno Ogbus,Freiburg,GER-Bundesliga,2425,Suplente,0,0,0,0
Christian Günter,Freiburg,GER-Bundesliga,2425,Defensa / Suplente,2,2,0,0
Eren Sami Dinkci,Freiburg,GER-Bundesliga,2425,Centrocampista / Suplente,0,3,1,0
Florent Muslija,Freiburg,GER-Bundesliga,2425,Suplente,0,0,0,0
Florian Müller,Freiburg,GER-Bundesliga,2425,Portero / Suplente,0,0,0,0
Jan-Niklas Beste,Freiburg,GER-Bundesliga,2425,Suplente,0,1,0,0
Johan Manzambi,Freiburg,GER-Bundesliga,2425,Centrocampista / Suplente,2,1,2,0
Jordy Makengo,Freiburg,GER-Bundesliga,2425,Defensa / Suplente,0,0,1,0
Junior Adamu,Freiburg,GER-Bundesliga,2425,Delantero / Suplente,2,2,5,1
Kiliann Sildillia,Freiburg,GER-Bundesliga,2425,Defensa / Suplente,2,0,2,0
Lucas Höler,Freiburg,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,6,4,3,0
Lukas Kübler,Freiburg,GER-Bundesliga,2425,Defensa / Suplente,5,1,5,0
Matthias Ginter,Freiburg,GER-Bundesliga,2425,Defensa / Suplente,2,1,5,0
Max Rosenfelder,Freiburg,GER-Bundesliga,2425,Defensa / Suplente,1,0,2,0
Maximilian Eggestein,Freiburg,GER-Bundesliga,2425,Centrocampista,2,0,4,0
Maximilian Philipp,Freiburg,GER-Bundesliga,2425,Suplente,0,0,0,0
Merlin Röhl,Freiburg,GER-Bundesliga,2425,Centrocampista / Suplente,0,1,2,0
Michael Gregoritsch,Freiburg,GER-Bundesliga,2425,Delantero / Suplente,2,1,2,0
Nicolas Höfler,Freiburg,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,3,0
Noah Atubolu,Freiburg,GER-Bundesliga,2425,Portero,0,0,2,0
Noah Weißhaupt,Freiburg,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,1,0,0,0
Patrick Osterhage,Freiburg,GER-Bundesliga,2425,Centrocampista / Suplente,1,0,4,1
Philipp Lienhart,Freiburg,GER-Bundesliga,2425,Defensa / Suplente,1,0,5,0
Ritsu Doan,Freiburg,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,10,7,2,0
Roland Sallai,Freiburg,GER-Bundesliga,2425,Suplente,0,0,0,0
Vincenzo Grifo,Freiburg,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,8,11,2,0
Adam Hlozek,Hoffenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,8,3,2,0
Alexander Prass,Hoffenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,1,1,0
Andrej Kramaric,Hoffenheim,GER-Bundesliga,2425,Delantero / Centrocampista,11,8,4,0
Anton Stach,Hoffenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,2,8,0
Arthur Chaves,Hoffenheim,GER-Bundesliga,2425,Defensa / Suplente,1,0,8,0
Bazoumana Touré,Hoffenheim,GER-Bundesliga,2425,Defensa / Delantero / Centrocampista / Suplente,0,3,1,0
David Jurásek,Hoffenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,0,1,0,0
David Mokwa,Hoffenheim,GER-Bundesliga,2425,Suplente,0,0,0,0
Dennis Geiger,Hoffenheim,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,4,0
Diadie Samassékou,Hoffenheim,GER-Bundesliga,2425,Centrocampista / Suplente,0,0,0,0
Erencan Yardimci,Hoffenheim,GER-Bundesliga,2425,Delantero / Suplente,0,0,2,0
Finn Becker,Hoffenheim,GER-Bundesliga,2425,Centrocampista / Suplente,0,1,1,0
Florian Grillitsch,Hoffenheim,GER-Bundesliga,2425,Defensa / Centrocampista,0,0,1,0
Florian Micheler,Hoffenheim,GER-Bundesliga,2425,Suplente,0,0,1,0
Gift Orban,Hoffenheim,GER-Bundesliga,2425,Delantero / Suplente,4,0,2,0
Grischa Prömel,Hoffenheim,GER-Bundesliga,2425,Centrocampista,0,0,0,0
Haris Tabakovic,Hoffenheim,GER-Bundesliga,2425,Delantero / Suplente,3,1,0,0
Hennes Behrens,Hoffenheim,GER-Bundesliga,2425,Suplente,0,0,0,0
Ihlas Bebou,Hoffenheim,GER-Bundesliga,2425,Suplente,0,0,0,0
Jacob Bruun Larsen,Hoffenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,3,2,1,0
Kevin Akpoguma,Hoffenheim,GER-Bundesliga,2425,Defensa / Suplente,0,0,3,0
Leo Østigard,Hoffenheim,GER-Bundesliga,2425,Defensa,0,0,0,1
Luca Philipp,Hoffenheim,GER-Bundesliga,2425,Portero,0,0,0,0
Marius Bülter,Hoffenheim,GER-Bundesliga,2425,Defensa / Delantero / Centrocampista / Suplente,7,2,4,0
Max Moerstedt,Hoffenheim,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,0,0,2,0
Oliver Baumann,Hoffenheim,GER-Bundesliga,2425,Portero,0,0,1,0
Paul Hennrich,Hoffenheim,GER-Bundesliga,2425,Suplente,0,0,0,0
Pavel Kaderábek,Hoffenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,2,0,6,0
Robin Hranác,Hoffenheim,GER-Bundesliga,2425,Defensa / Suplente,0,0,0,0
Stanley N'Soki,Hoffenheim,GER-Bundesliga,2425,Defensa / Suplente,0,0,3,1
Tim Drexler,Hoffenheim,GER-Bundesliga,2425,Defensa / Suplente,0,0,2,0
Tom Bischof,Hoffenheim,GER-Bundesliga,2425,Centrocampista / Suplente,5,2,5,0
Umut Tohumcu,Hoffenheim,GER-Bundesliga,2425,Centrocampista / Suplente,0,1,3,0
Valentin Gendrey,Hoffenheim,GER-Bundesliga,2425,Defensa / Centrocampista / Suplente,1,1,1,0
Alexander Bernhardsson,Holstein Kiel,GER-Bundesliga,2425,Delantero / Centrocampista / Suplente,7,2,3,0
Andu Kelati,Holstein Kiel,GER-Bundesliga,2425,Centrocampista / Suplente,1,1,0,1
Armin Gigovic,Holstein Kiel,GER-Bundesliga,2425,Centrocampista / Suplente,5,1,5,0
