Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Yunis Abdelhamid,Reims,FRA-Ligue 1,2324,Defensa,4,0,5,0
Adrien Truffert,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,1,2,6,0
Amine Gouiri,Rennes,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,7,3,2,0
Arnaud Kalimuendo Muinga,Rennes,FRA-Ligue 1,2324,Delantero / Suplente,10,1,6,0
Arthur Theate,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,2,0,4,0
Baptiste Santamaria,Rennes,FRA-Ligue 1,2324,Centrocampista / Suplente,0,1,3,0
Benjamin Bourigeaud,Rennes,FRA-Ligue 1,2324,Defensa / Delantero / Centrocampista / Suplente,9,6,2,0
Bertug Yildirim,Rennes,FRA-Ligue 1,2324,Delantero / Suplente,0,1,3,0
Birger Meling,Rennes,FRA-Ligue 1,2324,Suplente,0,0,0,0
Christopher Wooh,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,1,0,3,1
Djaoui Cissé,Rennes,FRA-Ligue 1,2324,Suplente,0,0,0,0
Désiré Doué,Rennes,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,4,4,3,0
Enzo Le Fée,Rennes,FRA-Ligue 1,2324,Centrocampista / Suplente,0,1,3,0
Fabian Rieder,Rennes,FRA-Ligue 1,2324,Centrocampista / Suplente,1,0,0,0
Guela Doué,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,0,2,1,1
Ibrahim Salah,Rennes,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,4,1,3,0
Jeanuël Belocian,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,0,1,0,0
Jéremy Doku,Rennes,FRA-Ligue 1,2324,Delantero / Suplente,1,0,0,0
Lorenz Assignon,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,1,1,4,0
Lovro Majer,Rennes,FRA-Ligue 1,2324,Suplente,0,0,0,0
Ludovic Blas,Rennes,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,4,1,3,0
Mahamadou Nagida,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,0,0,0,0
Martin Terrier,Rennes,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,7,3,2,1
Mathis Lambourde,Rennes,FRA-Ligue 1,2324,Suplente,0,0,0,0
Steve Mandanda,Rennes,FRA-Ligue 1,2324,Portero,0,0,1,0
Warmed Omari,Rennes,FRA-Ligue 1,2324,Defensa / Suplente,1,0,5,1
Abakar Sylla,Strasbourg,FRA-Ligue 1,2324,Defensa / Suplente,2,0,4,0
Aboubacar Ali Abdallah,Strasbourg,FRA-Ligue 1,2324,Delantero / Suplente,0,1,0,0
Alaa Bellarouch,Strasbourg,FRA-Ligue 1,2324,Portero,0,0,1,0
Andrey Santos,Strasbourg,FRA-Ligue 1,2324,Centrocampista / Suplente,1,0,3,0
Dilane Bakwa,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,3,6,4,1
Dion Moise Sahi,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,3,1,0,0
Eduard Sobol,Strasbourg,FRA-Ligue 1,2324,Suplente,0,0,0,0
Emanuel Emegha,Strasbourg,FRA-Ligue 1,2324,Delantero / Suplente,8,1,3,0
Frederic Guilbert,Strasbourg,FRA-Ligue 1,2324,Defensa / Suplente,2,0,3,0
Gerzino Nyamsi,Strasbourg,FRA-Ligue 1,2324,Defensa,0,0,1,0
Habib Diarra,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,3,1,3,0
Ibrahima Sissoko,Strasbourg,FRA-Ligue 1,2324,Centrocampista / Suplente,0,1,7,0
Ismaël Doukouré,Strasbourg,FRA-Ligue 1,2324,Defensa / Centrocampista / Suplente,0,0,4,0
Jean-Ricner Bellegarde,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista,2,2,2,0
Jeremy Sebas,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,2,0,0,0
Jessy Deminguet,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,0,0,1,0
Junior Mwanga,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,1,1,3,0
Kevin Gameiro,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,4,2,0,0
Lebo Mothiba,Strasbourg,FRA-Ligue 1,2324,Delantero / Suplente,3,0,0,0
Lucas Perrin,Strasbourg,FRA-Ligue 1,2324,Defensa / Suplente,0,1,3,0
Marvin Senaya,Strasbourg,FRA-Ligue 1,2324,Defensa / Suplente,1,1,3,1
Matz Sels,Strasbourg,FRA-Ligue 1,2324,Portero,0,0,2,0
Mohamed Bechikh,Strasbourg,FRA-Ligue 1,2324,Suplente,0,0,0,0
Rabby Nzingoula,Strasbourg,FRA-Ligue 1,2324,Centrocampista / Suplente,0,1,1,0
Saidou Sow,Strasbourg,FRA-Ligue 1,2324,Defensa / Suplente,0,1,2,0
Sanjin Prcic,Strasbourg,FRA-Ligue 1,2324,Centrocampista / Suplente,0,0,0,0
Steven Baseya,Strasbourg,FRA-Ligue 1,2324,Suplente,0,0,0,0
Thomas Delaine,Strasbourg,FRA-Ligue 1,2324,Defensa / Delantero / Centrocampista / Suplente,1,1,5,0
Vignon Ouotro,Strasbourg,FRA-Ligue 1,2324,Suplente,0,0,0,0
Ângelo,Strasbourg,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,0,3,2,0
Aron Dønnum,Toulouse,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,0,1,8,0
Christian Mawissa Elebi,Toulouse,FRA-Ligue 1,2324,Defensa / Centrocampista / Suplente,2,0,3,0
Cristian Cásseres Jr.,Toulouse,FRA-Ligue 1,2324,Centrocampista / Suplente,1,3,1,0
César Gelabert,Toulouse,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,1,2,1,0
Denis Genreau,Toulouse,FRA-Ligue 1,2324,Centrocampista / Suplente,0,0,0,0
Farès Chaïbi,Toulouse,FRA-Ligue 1,2324,Suplente,0,1,1,0
Frank Magri,Toulouse,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,5,2,4,0
Gabriel Suazo,Toulouse,FRA-Ligue 1,2324,Defensa / Delantero / Centrocampista / Suplente,0,4,5,0
Guillaume Restes,Toulouse,FRA-Ligue 1,2324,Portero,0,0,3,0
Ibrahim Cissoko,Toulouse,FRA-Ligue 1,2324,Centrocampista / Suplente,1,1,1,0
Kévin Biakolo,Toulouse,FRA-Ligue 1,2324,Defensa / Suplente,0,0,1,0
Logan Costa,Toulouse,FRA-Ligue 1,2324,Defensa / Suplente,1,1,6,0
Mamady Bangré,Toulouse,FRA-Ligue 1,2324,Suplente,0,1,2,0
Mikkel Desler,Toulouse,FRA-Ligue 1,2324,Defensa / Centrocampista / Suplente,0,1,2,0
Moussa Diarra,Toulouse,FRA-Ligue 1,2324,Defensa / Suplente,1,2,5,0
Naatan Skyttä,Toulouse,FRA-Ligue 1,2324,Suplente,0,0,0,0
Niklas Schmidt,Toulouse,FRA-Ligue 1,2324,Centrocampista / Suplente,1,1,4,0
Rasmus Nicolaisen,Toulouse,FRA-Ligue 1,2324,Defensa,2,0,4,1
Shavy Babicka,Toulouse,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,1,0,0,0
Thijs Dallinga,Toulouse,FRA-Ligue 1,2324,Delantero / Suplente,14,2,6,0
Vincent Sierro,Toulouse,FRA-Ligue 1,2324,Centrocampista / Suplente,6,2,8,0
Warren Kamanzi,Toulouse,FRA-Ligue 1,2324,Defensa / Centrocampista / Suplente,0,3,1,0
Yanis Begraoui,Toulouse,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,0,0,0,0
Yann Gboho,Toulouse,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,3,2,1,0
Zakaria Aboukhlal,Toulouse,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,3,0,2,0
Arne Engels,Augsburg,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,3,2,1,1
Arne Maier,Augsburg,GER-Bundesliga,2324,Centrocampista / Suplente,2,4,0,0
Dion Beljo,Augsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,0,2,0
Elvis Rexhbecaj,Augsburg,GER-Bundesliga,2324,Centrocampista / Suplente,2,0,4,0
Ermedin Demirovic,Augsburg,GER-Bundesliga,2324,Delantero / Centrocampista,15,9,7,0
Felix Uduokhai,Augsburg,GER-Bundesliga,2324,Defensa,2,0,3,1
Finn Dahmen,Augsburg,GER-Bundesliga,2324,Portero,0,0,4,0
Fredrik Jensen,Augsburg,GER-Bundesliga,2324,Centrocampista / Suplente,2,5,1,0
Iago,Augsburg,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,1,1,4,0
Irvin Cardona,Augsburg,GER-Bundesliga,2324,Suplente,0,0,1,0
Jeffrey Gouweleeuw,Augsburg,GER-Bundesliga,2324,Defensa / Suplente,1,0,7,0
Kevin Mbabu,Augsburg,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,2,5,0
Kristijan Jakic,Augsburg,GER-Bundesliga,2324,Centrocampista / Suplente,2,1,5,0
Mads Pedersen,Augsburg,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,1,1,5,1
Mahmut Kücüksahin,Augsburg,GER-Bundesliga,2324,Suplente,0,0,0,0
Masaya Okugawa,Augsburg,GER-Bundesliga,2324,Suplente,0,0,0,0
Maximilian Bauer,Augsburg,GER-Bundesliga,2324,Defensa / Suplente,1,0,3,0
Mert Kömür,Augsburg,GER-Bundesliga,2324,Centrocampista / Suplente,1,0,0,0
Mërgim Berisha,Augsburg,GER-Bundesliga,2324,Delantero / Suplente,0,0,0,0
Nathanael Mbuku,Augsburg,GER-Bundesliga,2324,Suplente,0,0,0,0
Niklas Dorsch,Augsburg,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,5,0
Patric Pfeiffer,Augsburg,GER-Bundesliga,2324,Defensa / Suplente,0,1,0,0
Pep Biel,Augsburg,GER-Bundesliga,2324,Suplente,0,0,1,0
Phillip Tietz,Augsburg,GER-Bundesliga,2324,Delantero / Suplente,8,4,1,0
Robert Gumny,Augsburg,GER-Bundesliga,2324,Defensa / Suplente,0,0,3,0
Ruben Vargas,Augsburg,GER-Bundesliga,2324,Defensa / Delantero / Centrocampista / Suplente,4,4,3,0
Sven Michel,Augsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,1,2,0
Tim Breithaupt,Augsburg,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,3,0
Tomas Koubek,Augsburg,GER-Bundesliga,2324,Portero,0,0,0,0
Adam Hlozek,Bayer Leverkusen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,3,1,0
Amine Adli,Bayer Leverkusen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,4,6,5,0
Arthur,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Suplente,0,2,0,0
Borja Iglesias,Bayer Leverkusen,GER-Bundesliga,2324,Delantero / Suplente,0,0,0,0
Edmond Tapsoba,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Suplente,0,1,4,0
Exequiel Palacios,Bayer Leverkusen,GER-Bundesliga,2324,Centrocampista / Suplente,4,4,6,0
Florian Wirtz,Bayer Leverkusen,GER-Bundesliga,2324,Centrocampista / Suplente,11,11,3,0
Granit Xhaka,Bayer Leverkusen,GER-Bundesliga,2324,Centrocampista / Suplente,3,0,5,0
Gustavo Puerta,Bayer Leverkusen,GER-Bundesliga,2324,Suplente,0,0,0,0
Jeremie Frimpong,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,9,7,6,0
Jonas Hofmann,Bayer Leverkusen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,5,7,3,0
Jonathan Tah,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Suplente,4,1,6,0
Josip Stanisic,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Suplente,3,1,3,0
Lukas Hradecky,Bayer Leverkusen,GER-Bundesliga,2324,Portero,0,0,2,0
Matej Kovár,Bayer Leverkusen,GER-Bundesliga,2324,Portero,0,0,0,0
Nadiem Amiri,Bayer Leverkusen,GER-Bundesliga,2324,Centrocampista / Suplente,1,4,5,0
Nathan Tella,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,5,2,2,0
Noah Mbamba-Muanda,Bayer Leverkusen,GER-Bundesliga,2324,Suplente,0,1,0,0
Odilon Kossounou,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Suplente,1,0,3,0
Patrik Schick,Bayer Leverkusen,GER-Bundesliga,2324,Delantero / Suplente,7,0,1,0
Piero Hincapié,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Suplente,1,2,2,0
Robert Andrich,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,4,2,4,0
Victor Boniface,Bayer Leverkusen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,14,8,2,0
Álex Grimaldo,Bayer Leverkusen,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,10,13,1,0
Aleksandar Pavlovic,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,2,2,6,0
Alphonso Davies,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,2,5,0,0
Bouna Sarr,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,0,0,0,0
Bryan Zaragoza,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,1,0
Daniel Peretz,Bayern Munich,GER-Bundesliga,2324,Suplente,0,0,0,0
Dayotchanculle Upamecano,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,1,0,1,1
Eric Dier,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Eric Maxim Choupo-Moting,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,2,2,1,0
Frans Krätzig,Bayern Munich,GER-Bundesliga,2324,Suplente,0,0,0,0
Harry Kane,Bayern Munich,GER-Bundesliga,2324,Delantero,36,8,2,0
Jamal Musiala,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,10,5,2,0
Jonathan Asp Jensen,Bayern Munich,GER-Bundesliga,2324,Suplente,0,0,0,0
Joshua Kimmich,Bayern Munich,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,1,6,1,1
Kim Min-Jae,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,1,1,3,0
Kingsley Coman,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,3,3,1,0
Konrad Laimer,Bayern Munich,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,3,3,0
Leon Goretzka,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,6,7,3,0
Leroy Sané,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,8,11,4,0
Lovro Zvonarek,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,1,0,0,0
Manuel Neuer,Bayern Munich,GER-Bundesliga,2324,Portero,0,0,1,0
Mathys Tel,Bayern Munich,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,7,5,2,0
Matteo Vinlöf,Bayern Munich,GER-Bundesliga,2324,Suplente,0,0,0,0
Matthijs de Ligt,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,2,0,5,0
Noussair Mazraoui,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,0,3,3,0
Raphael Guerreiro,Bayern Munich,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,3,0,2,0
Ryan Gravenberch,Bayern Munich,GER-Bundesliga,2324,Suplente,0,0,1,0
Sacha Boey,Bayern Munich,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Serge Gnabry,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,3,1,0,0
Sven Ulreich,Bayern Munich,GER-Bundesliga,2324,Portero,0,0,1,0
Thomas Müller,Bayern Munich,GER-Bundesliga,2324,Centrocampista / Suplente,5,9,0,0
Andreas Luthe,Bochum,GER-Bundesliga,2324,Portero,0,0,0,0
Anthony Losilla,Bochum,GER-Bundesliga,2324,Centrocampista,1,2,10,0
Bernardo,Bochum,GER-Bundesliga,2324,Defensa,1,0,9,0
Christopher Antwi-Adjei,Bochum,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,2,6,0
Cristian Gamboa,Bochum,GER-Bundesliga,2324,Defensa / Suplente,0,1,7,0
Danilo Soares,Bochum,GER-Bundesliga,2324,Defensa / Suplente,0,0,0,0
Erhan Masovic,Bochum,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,0,7,0
Felix Passlack,Bochum,GER-Bundesliga,2324,Defensa / Suplente,2,2,2,1
Gonçalo Paciência,Bochum,GER-Bundesliga,2324,Delantero / Suplente,3,1,2,0
Ivan Ordets,Bochum,GER-Bundesliga,2324,Defensa / Suplente,1,0,4,0
Keven Schlotterbeck,Bochum,GER-Bundesliga,2324,Defensa / Suplente,5,1,9,0
Kevin Stöger,Bochum,GER-Bundesliga,2324,Centrocampista,7,9,8,0
Lukas Daschner,Bochum,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,1,1,2,0
Manuel Riemann,Bochum,GER-Bundesliga,2324,Portero,0,0,5,0
Matús Bero,Bochum,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,1,1,6,0
Maximilian Wittek,Bochum,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,3,1,4,0
Moritz Broschinski,Bochum,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,2,4,0
Moritz-Broni Kwarteng,Bochum,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,0,1,1,1
Noah Loosli,Bochum,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Patrick Osterhage,Bochum,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,2,1,5,0
Philipp Förster,Bochum,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,1,0
Philipp Hofmann,Bochum,GER-Bundesliga,2324,Delantero / Suplente,4,2,1,0
Simon Zoller,Bochum,GER-Bundesliga,2324,Suplente,0,0,0,0
Takuma Asano,Bochum,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,6,1,2,0
Tim Oermann,Bochum,GER-Bundesliga,2324,Defensa / Suplente,0,0,2,0
Alexander Meyer,Borussia Dortmund,GER-Bundesliga,2324,Portero / Suplente,0,0,0,0
Antonios Papadopoulos,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,0,0,0,0
Donyell Malen,Borussia Dortmund,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,13,1,5,0
Emre Can,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,2,2,5,0
Felix Nmecha,Borussia Dortmund,GER-Bundesliga,2324,Centrocampista / Suplente,1,2,3,0
Giovanni Reyna,Borussia Dortmund,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,1,0
Gregor Kobel,Borussia Dortmund,GER-Bundesliga,2324,Portero,0,0,1,0
Hendry Blank,Borussia Dortmund,GER-Bundesliga,2324,Suplente,0,0,0,0
Ian Maatsen,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,2,2,5,0
Jadon Sancho,Borussia Dortmund,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,2,1,0
Jamie Bynoe-Gittens,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Delantero / Centrocampista / Suplente,1,4,1,0
Julian Brandt,Borussia Dortmund,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,7,11,2,0
Julian Ryerson,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,4,1,3,0
Julien Duranville,Borussia Dortmund,GER-Bundesliga,2324,Suplente,0,0,0,0
Karim Adeyemi,Borussia Dortmund,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,3,1,4,1
Kjell-Arik Wätjen,Borussia Dortmund,GER-Bundesliga,2324,Centrocampista / Suplente,0,1,0,0
Marcel Sabitzer,Borussia Dortmund,GER-Bundesliga,2324,Centrocampista / Suplente,4,3,3,1
Marco Reus,Borussia Dortmund,GER-Bundesliga,2324,Centrocampista / Suplente,6,6,2,0
Marius Wolf,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,0,1,2,0
Mateu Morey,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,0,0,0,0
Mats Hummels,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,3,0,4,1
Niclas Füllkrug,Borussia Dortmund,GER-Bundesliga,2324,Delantero / Suplente,12,8,1,0
Nico Schlotterbeck,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,2,1,4,0
Niklas Süle,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,1,0,0,0
Ole Pohlmann,Borussia Dortmund,GER-Bundesliga,2324,Suplente,0,0,0,0
Ramy Bensebaini,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,0,0,2,1
Salih Özcan,Borussia Dortmund,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,3,0
Samuel Bamba,Borussia Dortmund,GER-Bundesliga,2324,Suplente,0,0,0,0
Sébastien Haller,Borussia Dortmund,GER-Bundesliga,2324,Delantero / Suplente,0,1,2,0
Thomas Meunier,Borussia Dortmund,GER-Bundesliga,2324,Defensa / Suplente,0,0,0,0
Thorgan Hazard,Borussia Dortmund,GER-Bundesliga,2324,Suplente,0,0,0,0
Youssoufa Moukoko,Borussia Dortmund,GER-Bundesliga,2324,Delantero / Suplente,5,0,1,0
Alassane Pléa,Borussia M.Gladbach,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,7,4,1,0
Christoph Kramer,Borussia M.Gladbach,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,3,0
Fabio Chiarodia,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Suplente,0,0,0,0
Florian Neuhaus,Borussia M.Gladbach,GER-Bundesliga,2324,Centrocampista / Suplente,4,2,4,0
Franck Honorat,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Delantero / Centrocampista / Suplente,3,9,1,0
Grant-Leon Ranos,Borussia M.Gladbach,GER-Bundesliga,2324,Suplente,0,0,0,0
Joe Scally,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,1,4,4,0
Jonas Omlin,Borussia M.Gladbach,GER-Bundesliga,2324,Portero,0,1,1,0
Jordan Siebatcheu,Borussia M.Gladbach,GER-Bundesliga,2324,Delantero / Suplente,5,3,2,0
Julian Weigl,Borussia M.Gladbach,GER-Bundesliga,2324,Centrocampista,2,3,10,0
Ko Itakura,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,3,0,9,0
Kouadio Kone,Borussia M.Gladbach,GER-Bundesliga,2324,Centrocampista / Suplente,1,0,4,1
Luca Netz,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,4,2,0
Lukas Ullrich,Borussia M.Gladbach,GER-Bundesliga,2324,Suplente,0,0,0,0
Marvin Friedrich,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Maximilian Wöber,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Suplente,2,3,2,1
Moritz Nicolas,Borussia M.Gladbach,GER-Bundesliga,2324,Portero,0,0,2,0
Nathan N'Goumou Minpol,Borussia M.Gladbach,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,5,2,1,0
Nico Elvedi,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Suplente,2,1,5,0
Patrick Herrmann,Borussia M.Gladbach,GER-Bundesliga,2324,Suplente,0,0,1,0
Robin Hack,Borussia M.Gladbach,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,10,2,2,0
Rocco Reitz,Borussia M.Gladbach,GER-Bundesliga,2324,Centrocampista / Suplente,6,3,2,0
Shio Fukuda,Borussia M.Gladbach,GER-Bundesliga,2324,Suplente,0,0,0,0
Stefan Lainer,Borussia M.Gladbach,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,1,2,0
Tomás Cvancara,Borussia M.Gladbach,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,4,1,4,0
Tony Jantschke,Borussia M.Gladbach,GER-Bundesliga,2324,Suplente,0,0,0,0
Yvandro Borges Sanches,Borussia M.Gladbach,GER-Bundesliga,2324,Suplente,0,0,0,0
Aaron Seydel,Darmstadt,GER-Bundesliga,2324,Delantero / Suplente,1,0,1,0
Alexander Brunst,Darmstadt,GER-Bundesliga,2324,Portero,0,0,0,0
Andreas Müller,Darmstadt,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,3,0
Asaf Arania,Darmstadt,GER-Bundesliga,2324,Suplente,0,0,0,0
Bartol Franjic,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,1,5,0
Braydon Manu,Darmstadt,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,1,0
Christoph Klarer,Darmstadt,GER-Bundesliga,2324,Defensa / Suplente,2,2,9,0
Christoph Zimmermann,Darmstadt,GER-Bundesliga,2324,Defensa / Suplente,0,0,5,0
Clemens Riedel,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,0,2,0
Emir Karic,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,0,4,0
Fabian Holland,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista,0,2,4,1
Fabian Nürnberger,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,1,1,2,0
Fabian Schnellhardt,Darmstadt,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,1,0
Fabio Torsiello,Darmstadt,GER-Bundesliga,2324,Delantero / Suplente,0,0,0,0
Filip Stojilkovic,Darmstadt,GER-Bundesliga,2324,Suplente,0,0,1,0
Frank Ronstadt,Darmstadt,GER-Bundesliga,2324,Suplente,0,0,0,0
Fraser Hornby,Darmstadt,GER-Bundesliga,2324,Delantero / Suplente,0,0,1,0
Gerrit Holtmann,Darmstadt,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,1,0
Jannik Müller,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,0,5,0
Julian Justvan,Darmstadt,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,2,1,0
Klaus Gjasula,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,0,7,1
Luca Pfeiffer,Darmstadt,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,1,3,3,0
Marcel Schuhen,Darmstadt,GER-Bundesliga,2324,Portero,0,0,2,0
Marvin Mehlem,Darmstadt,GER-Bundesliga,2324,Centrocampista / Suplente,3,2,3,0
Matej Maglica,Darmstadt,GER-Bundesliga,2324,Defensa / Suplente,1,0,7,2
Mathias Honsak,Darmstadt,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,1,1,1,0
Matthias Bader,Darmstadt,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,1,2,1,0
Oscar Vilhelmsson,Darmstadt,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,4,1,2,0
Sebastian Polter,Darmstadt,GER-Bundesliga,2324,Delantero / Suplente,0,1,0,0
Thomas Isherwood,Darmstadt,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Tim Skarke,Darmstadt,GER-Bundesliga,2324,Defensa / Delantero / Centrocampista / Suplente,8,0,7,0
