Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Anthony Modeste,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Suplente,0,0,1,0
Arnaud Nordin,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,4,4,1,0
Assane Diousse,Saint-Etienne,FRA-Ligue 1,2021,Suplente,0,0,0,0
Aïmen Moueffek,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,0,3,0
Baptiste Gabard,Saint-Etienne,FRA-Ligue 1,2021,Centrocampista,0,0,1,0
Bilal Benkhedim,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Suplente,0,0,0,0
Charles Nathan Abi,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,3,2,1,0
Denis Bouanga,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Delantero / Centrocampista / Suplente,7,4,7,0
Etienne Green,Saint-Etienne,FRA-Ligue 1,2021,Portero,0,0,0,0
Gabriel Silva,Saint-Etienne,FRA-Ligue 1,2021,Defensa,0,0,1,0
Harold Moukoudi,Saint-Etienne,FRA-Ligue 1,2021,Defensa,3,1,6,0
Jean-Phillipe Krasso,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Suplente,0,0,0,0
Jessy Moulin,Saint-Etienne,FRA-Ligue 1,2021,Portero,0,0,1,0
Kévin Monnet-Paquet,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,0,0,0
Lucas Gourna Douath,Saint-Etienne,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,8,0
Mahdi Camara,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Centrocampista,3,2,4,0
Marvin Tshibuabua,Saint-Etienne,FRA-Ligue 1,2021,Suplente,0,0,0,0
Mathieu Debuchy,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,2,1,5,0
Mathys Saban,Saint-Etienne,FRA-Ligue 1,2021,Suplente,0,0,0,0
Maxence Rivera,Saint-Etienne,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,0,0
Miguel Trauco,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,2,1,0
Nelson Sissoko,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,0,0,0
Panagiotis Retsos,Saint-Etienne,FRA-Ligue 1,2021,Defensa,0,0,2,0
Pape Abou Cissé,Saint-Etienne,FRA-Ligue 1,2021,Defensa,0,0,1,0
Rayan Souici,Saint-Etienne,FRA-Ligue 1,2021,Suplente,0,0,0,0
Romain Hamouma,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,6,1,5,0
Ryad Boudebouz,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,0,1,2,0
Saidou Sow,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Suplente,0,0,0,0
Stefan Bajic,Saint-Etienne,FRA-Ligue 1,2021,Portero,0,0,0,0
Timothée Kolodziejczak,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Suplente,0,0,4,1
Tyrone Tormin,Saint-Etienne,FRA-Ligue 1,2021,Suplente,0,0,0,0
Wahbi Khazri,Saint-Etienne,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,7,1,5,1
Wesley Fofana,Saint-Etienne,FRA-Ligue 1,2021,Defensa / Suplente,0,0,1,0
Yanis Lhéry,Saint-Etienne,FRA-Ligue 1,2021,Suplente,0,0,0,0
Yann M'Vila,Saint-Etienne,FRA-Ligue 1,2021,Suplente,0,0,0,0
Yvan Neyou,Saint-Etienne,FRA-Ligue 1,2021,Centrocampista / Suplente,1,2,9,0
Yvann Maçon,Saint-Etienne,FRA-Ligue 1,2021,Defensa,1,1,2,0
Zaydou Youssef,Saint-Etienne,FRA-Ligue 1,2021,Centrocampista / Suplente,1,1,2,0
Adrien Thomasson,Strasbourg,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,5,1,6,1
Alexander Djiku,Strasbourg,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,0,8,0
Anthony Caci,Strasbourg,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,2,0,0
Bingourou Kamara,Strasbourg,FRA-Ligue 1,2021,Portero,0,0,0,0
Dion Moise Sahi,Strasbourg,FRA-Ligue 1,2021,Suplente,1,0,0,0
Dmitri Lienard,Strasbourg,FRA-Ligue 1,2021,Centrocampista / Suplente,2,4,2,0
Eiji Kawashima,Strasbourg,FRA-Ligue 1,2021,Portero,0,0,1,0
Frederic Guilbert,Strasbourg,FRA-Ligue 1,2021,Defensa / Centrocampista,1,4,2,1
Ibrahima Sissoko,Strasbourg,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,6,0
Idriss Saadi,Strasbourg,FRA-Ligue 1,2021,Suplente,0,0,0,0
Ismail Aaneb,Strasbourg,FRA-Ligue 1,2021,Suplente,0,0,0,0
Jean-Ricner Bellegarde,Strasbourg,FRA-Ligue 1,2021,Centrocampista / Suplente,1,1,3,0
Kenny Lala,Strasbourg,FRA-Ligue 1,2021,Defensa / Centrocampista,3,2,1,0
Kévin Zohi,Strasbourg,FRA-Ligue 1,2021,Centrocampista / Suplente,2,0,0,0
Lamine Koné,Strasbourg,FRA-Ligue 1,2021,Defensa / Suplente,1,0,3,0
Lionel Carole,Strasbourg,FRA-Ligue 1,2021,Defensa / Suplente,0,1,2,0
Ludovic Ajorque,Strasbourg,FRA-Ligue 1,2021,Delantero / Suplente,16,4,5,0
Mahamé Siby,Strasbourg,FRA-Ligue 1,2021,Suplente,0,0,0,0
Majeed Waris,Strasbourg,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,1,0,0,0
Matz Sels,Strasbourg,FRA-Ligue 1,2021,Portero,0,0,0,0
Mehdi Chahiri,Strasbourg,FRA-Ligue 1,2021,Centrocampista / Suplente,2,0,0,0
Mohamed Simakan,Strasbourg,FRA-Ligue 1,2021,Defensa / Centrocampista,1,1,2,0
Sanjin Prcic,Strasbourg,FRA-Ligue 1,2021,Centrocampista / Suplente,0,1,1,0
Stefan Mitrovic,Strasbourg,FRA-Ligue 1,2021,Defensa / Suplente,2,0,3,1
Amos Pieper,Arminia Bielefeld,GER-Bundesliga,2021,Defensa,1,1,6,0
Anderson-Lenda Lucoqui,Arminia Bielefeld,GER-Bundesliga,2021,Defensa / Suplente,0,0,5,0
Andreas Voglsammer,Arminia Bielefeld,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,2,2,1,0
Arne Maier,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,0,0
Brian Behrendt,Arminia Bielefeld,GER-Bundesliga,2021,Suplente,0,0,0,0
Cebio Soukou,Arminia Bielefeld,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,1,0,2,0
Christian Gebauer,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista / Suplente,1,1,0,0
Cédric Brunner,Arminia Bielefeld,GER-Bundesliga,2021,Defensa / Suplente,0,1,6,0
Fabian Klos,Arminia Bielefeld,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,5,2,4,0
Fabian Kunze,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,6,0
Jacob Laursen,Arminia Bielefeld,GER-Bundesliga,2021,Defensa / Suplente,0,1,1,0
Joakim Nilsson,Arminia Bielefeld,GER-Bundesliga,2021,Defensa / Suplente,0,0,1,0
Jóan Símun Edmundsson,Arminia Bielefeld,GER-Bundesliga,2021,Suplente,1,0,0,0
Manuel Prietl,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista,1,1,3,0
Marcel Hartel,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,1,0
Masaya Okugawa,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista / Suplente,1,0,0,0
Michel Vlap,Arminia Bielefeld,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,1,1,0,0
Mike van der Hoorn,Arminia Bielefeld,GER-Bundesliga,2021,Defensa / Suplente,0,0,3,0
Nathan de Medina,Arminia Bielefeld,GER-Bundesliga,2021,Defensa / Suplente,0,1,5,1
Nils Seufert,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista / Suplente,0,1,1,0
Reinhold Yabo,Arminia Bielefeld,GER-Bundesliga,2021,Centrocampista / Suplente,1,0,1,0
Ritsu Doan,Arminia Bielefeld,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,5,2,1,0
Sebastian Müller,Arminia Bielefeld,GER-Bundesliga,2021,Suplente,0,0,0,0
Sergio Córdova,Arminia Bielefeld,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,2,1,0,0
Stefan Ortega Moreno,Arminia Bielefeld,GER-Bundesliga,2021,Portero,0,1,1,0
Sven Schipplock,Arminia Bielefeld,GER-Bundesliga,2021,Delantero / Suplente,1,0,3,0
Alfred Finnbogason,Augsburg,GER-Bundesliga,2021,Delantero / Suplente,0,1,0,0
André Hahn,Augsburg,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,8,3,4,0
Carlos Gruezo,Augsburg,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,4,0
Daniel Caligiuri,Augsburg,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,6,4,5,0
Felix Uduokhai,Augsburg,GER-Bundesliga,2021,Defensa,1,0,5,0
Florian Niederlechner,Augsburg,GER-Bundesliga,2021,Delantero / Suplente,5,4,2,1
Fredrik Jensen,Augsburg,GER-Bundesliga,2021,Delantero / Suplente,0,1,0,0
Iago,Augsburg,GER-Bundesliga,2021,Defensa,1,1,2,0
Jan Morávek,Augsburg,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,0,0
Jeffrey Gouweleeuw,Augsburg,GER-Bundesliga,2021,Defensa,1,0,9,0
Lukas Petkov,Augsburg,GER-Bundesliga,2021,Suplente,0,0,0,0
László Bénes,Augsburg,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,1,2,3,0
Mads Pedersen,Augsburg,GER-Bundesliga,2021,Defensa / Suplente,0,0,1,0
Marco Richter,Augsburg,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,3,1,2,1
Marek Suchy,Augsburg,GER-Bundesliga,2021,Defensa / Suplente,0,0,2,0
Michael Gregoritsch,Augsburg,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,1,2,1,0
Noah Joel Sarenren Bazee,Augsburg,GER-Bundesliga,2021,Suplente,0,1,1,0
Rafal Gikiewicz,Augsburg,GER-Bundesliga,2021,Portero,0,0,3,0
Rani Khedira,Augsburg,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,0,5,0
Raphael Framberger,Augsburg,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,1,4,1
Reece Oxford,Augsburg,GER-Bundesliga,2021,Defensa / Suplente,0,0,2,0
Robert Gumny,Augsburg,GER-Bundesliga,2021,Defensa / Suplente,1,0,4,0
Ruben Vargas,Augsburg,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,6,3,2,1
Tim Civeja,Augsburg,GER-Bundesliga,2021,Suplente,0,0,0,0
Tobias Strobl,Augsburg,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,0,0,4,0
Aleksandar Dragovic,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,1,0,3,0
Charles Aránguiz,Bayer Leverkusen,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,4,0
Daley Sinkgraven,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,0,4,0
Demarai Gray,Bayer Leverkusen,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,1,2,0,0
Edmond Tapsoba,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,1,0,5,0
Emrehan Gedikli,Bayer Leverkusen,GER-Bundesliga,2021,Suplente,0,0,0,0
Exequiel Palacios,Bayer Leverkusen,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,1,0
Florian Wirtz,Bayer Leverkusen,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,5,6,1,0
Jeremie Frimpong,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,0,0,1,0
Joel Pohjanpalo,Bayer Leverkusen,GER-Bundesliga,2021,Delantero / Suplente,6,0,0,0
Jonathan Tah,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,1,0,3,0
Julian Baumgartlinger,Bayer Leverkusen,GER-Bundesliga,2021,Centrocampista / Suplente,2,0,1,0
Karim Bellarabi,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,0,2,0
Kerem Demirbay,Bayer Leverkusen,GER-Bundesliga,2021,Centrocampista / Suplente,4,3,2,0
Lars Bender,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,1,2,2,0
Lennart Grill,Bayer Leverkusen,GER-Bundesliga,2021,Portero,0,0,0,0
Leon Bailey,Bayer Leverkusen,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,9,8,6,0
Lucas Alario,Bayer Leverkusen,GER-Bundesliga,2021,Delantero / Suplente,11,2,2,0
Lukas Hradecky,Bayer Leverkusen,GER-Bundesliga,2021,Portero,0,0,1,0
Mitchell Weiser,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,1,0,0,0
Moussa Diaby,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Delantero / Centrocampista / Suplente,4,10,5,0
Nadiem Amiri,Bayer Leverkusen,GER-Bundesliga,2021,Centrocampista / Suplente,2,6,5,0
Niklas Lomb,Bayer Leverkusen,GER-Bundesliga,2021,Portero / Suplente,0,0,0,0
Patrik Schick,Bayer Leverkusen,GER-Bundesliga,2021,Delantero / Suplente,9,1,4,0
Paulinho,Bayer Leverkusen,GER-Bundesliga,2021,Delantero,0,0,0,0
Santiago Arias,Bayer Leverkusen,GER-Bundesliga,2021,Defensa,0,0,0,0
Sven Bender,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,0,0,1,0
Timothy Fosu-Mensah,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,0,0,2,0
Tin Jedvaj,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,0,0,0,0
Wendell,Bayer Leverkusen,GER-Bundesliga,2021,Defensa / Suplente,0,0,3,0
Alexander Nübel,Bayern Munich,GER-Bundesliga,2021,Portero,0,0,0,0
Alphonso Davies,Bayern Munich,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,2,2,1
Benjamin Pavard,Bayern Munich,GER-Bundesliga,2021,Defensa / Suplente,0,0,3,0
Bouna Sarr,Bayern Munich,GER-Bundesliga,2021,Defensa / Suplente,0,1,1,0
Chris Richards,Bayern Munich,GER-Bundesliga,2021,Defensa / Suplente,0,2,1,0
Christopher Scott,Bayern Munich,GER-Bundesliga,2021,Suplente,0,0,0,0
Corentin Tolisso,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,1,0,1,1
David Alaba,Bayern Munich,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,2,3,4,0
Douglas Costa,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,1,1,0,0
Eric Maxim Choupo-Moting,Bayern Munich,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,3,0,2,0
Jamal Musiala,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,6,1,0,0
Javi Martínez,Bayern Munich,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,0,0,0
Joshua Kimmich,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,4,10,4,0
Joshua Zirkzee,Bayern Munich,GER-Bundesliga,2021,Delantero / Suplente,0,0,0,0
Josip Stanisic,Bayern Munich,GER-Bundesliga,2021,Defensa,0,0,0,0
Jérôme Boateng,Bayern Munich,GER-Bundesliga,2021,Defensa,1,1,6,0
Kingsley Coman,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,5,10,1,0
Leon Goretzka,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,5,5,2,0
Leroy Sané,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,6,9,2,0
Lucas Hernández,Bayern Munich,GER-Bundesliga,2021,Defensa / Suplente,0,2,4,0
Manuel Neuer,Bayern Munich,GER-Bundesliga,2021,Portero,0,0,1,0
Marc Roca,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,1,0
Michaël Cuisance,Bayern Munich,GER-Bundesliga,2021,Suplente,0,0,0,0
Nianzou Kouassi,Bayern Munich,GER-Bundesliga,2021,Suplente,0,0,1,1
Niklas Süle,Bayern Munich,GER-Bundesliga,2021,Defensa / Suplente,1,0,1,0
Robert Lewandowski,Bayern Munich,GER-Bundesliga,2021,Delantero / Suplente,41,7,4,0
Serge Gnabry,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,10,2,4,0
Thomas Müller,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,11,18,0,0
Tiago Dantas,Bayern Munich,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,0,0
Ansgar Knauff,Borussia Dortmund,GER-Bundesliga,2021,Suplente,1,1,0,0
Axel Witsel,Borussia Dortmund,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,4,0
Dan-Axel Zagadou,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Suplente,0,0,0,0
Emre Can,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,4,5,0
Erling Haaland,Borussia Dortmund,GER-Bundesliga,2021,Delantero / Suplente,27,6,2,0
Felix Passlack,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Suplente,1,0,0,0
Giovanni Reyna,Borussia Dortmund,GER-Bundesliga,2021,Centrocampista / Suplente,4,5,1,0
Jadon Sancho,Borussia Dortmund,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,8,11,0,0
Jude Bellingham,Borussia Dortmund,GER-Bundesliga,2021,Centrocampista / Suplente,1,3,4,1
Julian Brandt,Borussia Dortmund,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,3,2,0,0
Lukasz Piszczek,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Suplente,0,0,0,0
Mahmoud Dahoud,Borussia Dortmund,GER-Bundesliga,2021,Centrocampista / Suplente,1,1,3,0
Manuel Akanji,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Suplente,2,0,4,0
Marco Reus,Borussia Dortmund,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,8,6,1,0
Marwin Hitz,Borussia Dortmund,GER-Bundesliga,2021,Portero,0,0,1,0
Mateu Morey,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Suplente,0,2,1,0
Mats Hummels,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Suplente,5,0,6,0
Nico Schulz,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Suplente,0,0,1,0
Raphael Guerreiro,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,5,10,1,0
Reinier,Borussia Dortmund,GER-Bundesliga,2021,Centrocampista / Suplente,1,1,0,0
Roman Bürki,Borussia Dortmund,GER-Bundesliga,2021,Portero / Suplente,0,0,0,0
Steffen Tigges,Borussia Dortmund,GER-Bundesliga,2021,Suplente,0,0,0,0
Thomas Delaney,Borussia Dortmund,GER-Bundesliga,2021,Centrocampista / Suplente,1,1,6,0
Thomas Meunier,Borussia Dortmund,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,1,3,0
Thorgan Hazard,Borussia Dortmund,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,1,3,0,0
Youssoufa Moukoko,Borussia Dortmund,GER-Bundesliga,2021,Delantero / Suplente,3,0,0,0
Alassane Pléa,Borussia M.Gladbach,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,6,1,2,0
Breel Embolo,Borussia M.Gladbach,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,5,2,4,0
Christoph Kramer,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,2,5,0
Denis Zakaria,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,1,5,0
Florian Neuhaus,Borussia M.Gladbach,GER-Bundesliga,2021,Centrocampista / Suplente,6,5,9,0
Hannes Wolf,Borussia M.Gladbach,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,3,2,2,0
Ibrahima Traoré,Borussia M.Gladbach,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,0,0
Jonas Hofmann,Borussia M.Gladbach,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,6,11,1,0
Lars Stindl,Borussia M.Gladbach,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,14,8,6,0
Louis Beyer,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Suplente,0,0,0,0
Marcus Thuram,Borussia M.Gladbach,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,8,3,3,1
Matthias Ginter,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa,2,1,2,0
Nico Elvedi,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa,3,0,1,0
Oscar Wendt,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,1,3,0
Patrick Herrmann,Borussia M.Gladbach,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,0,3,3,0
Ramy Bensebaini,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,4,0,7,0
Rocco Reitz,Borussia M.Gladbach,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,1,0
Stefan Lainer,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,2,2,2,0
Tobias Sippel,Borussia M.Gladbach,GER-Bundesliga,2021,Portero / Suplente,0,0,0,0
Tony Jantschke,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Suplente,0,0,1,0
Valentino Lazaro,Borussia M.Gladbach,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,2,0,3,0
Yann Sommer,Borussia M.Gladbach,GER-Bundesliga,2021,Portero,0,0,1,1
Ajdin Hrustic,Eintracht Frankfurt,GER-Bundesliga,2021,Centrocampista / Suplente,1,0,2,0
Almamy Touré,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,1,2,0
Amin Younes,Eintracht Frankfurt,GER-Bundesliga,2021,Centrocampista / Suplente,3,3,5,0
André Silva,Eintracht Frankfurt,GER-Bundesliga,2021,Delantero,28,5,1,0
Aymen Barkok,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Delantero / Centrocampista / Suplente,2,3,5,0
Bas Dost,Eintracht Frankfurt,GER-Bundesliga,2021,Delantero / Suplente,4,2,3,0
Daichi Kamada,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Delantero / Centrocampista / Suplente,5,12,3,0
Danny da Costa,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,1,2,0
David Abraham,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa,1,0,3,1
Djibril Sow,Eintracht Frankfurt,GER-Bundesliga,2021,Centrocampista / Suplente,0,2,6,0
Dominik Kohr,Eintracht Frankfurt,GER-Bundesliga,2021,Centrocampista / Suplente,1,1,4,0
Elias Bördner,Eintracht Frankfurt,GER-Bundesliga,2021,Portero,0,0,0,0
Erik Durm,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,2,1,0
Evan Ndicka,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa,3,1,10,0
Filip Kostic,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,4,15,4,0
Kevin Trapp,Eintracht Frankfurt,GER-Bundesliga,2021,Portero,0,0,0,0
Luka Jovic,Eintracht Frankfurt,GER-Bundesliga,2021,Delantero / Suplente,4,0,2,0
Makoto Hasebe,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,0,5,0
Martin Hinteregger,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa,2,1,4,0
Ragnar Ache,Eintracht Frankfurt,GER-Bundesliga,2021,Suplente,1,0,1,0
Sebastian Rode,Eintracht Frankfurt,GER-Bundesliga,2021,Centrocampista / Suplente,1,0,10,0
Stefan Ilsanker,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,0,4,0
Steven Zuber,Eintracht Frankfurt,GER-Bundesliga,2021,Centrocampista / Suplente,0,3,1,0
Timothy Chandler,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,1,0,2,0
Tuta,Eintracht Frankfurt,GER-Bundesliga,2021,Defensa / Suplente,0,0,5,0
Anthony Modeste,FC Cologne,GER-Bundesliga,2021,Delantero / Suplente,0,0,1,0
Benno Schmitz,FC Cologne,GER-Bundesliga,2021,Defensa / Suplente,0,1,0,0
Dimitris Limnios,FC Cologne,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,0,0
Dominick Drexler,FC Cologne,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,2,1,1,0
Ellyes Skhiri,FC Cologne,GER-Bundesliga,2021,Centrocampista,5,2,5,0
Elvis Rexhbecaj,FC Cologne,GER-Bundesliga,2021,Centrocampista / Suplente,5,2,4,0
Emmanuel Dennis,FC Cologne,GER-Bundesliga,2021,Delantero / Suplente,0,1,0,0
Florian Kainz,FC Cologne,GER-Bundesliga,2021,Centrocampista / Suplente,1,0,1,0
Frederik Sörensen,FC Cologne,GER-Bundesliga,2021,Defensa / Suplente,0,0,2,0
Ismail Jakobs,FC Cologne,GER-Bundesliga,2021,Defensa / Delantero / Centrocampista / Suplente,1,1,6,0
Jan Thielmann,FC Cologne,GER-Bundesliga,2021,Delantero / Centrocampista / Suplente,2,3,0,0
Jannes Horn,FC Cologne,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,1,6,0
Jonas Hector,FC Cologne,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,3,1,2,0
Jorge Meré,FC Cologne,GER-Bundesliga,2021,Defensa / Suplente,0,0,2,0
Kingsley Ehizibue,FC Cologne,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,1,5,0
Marco Höger,FC Cologne,GER-Bundesliga,2021,Defensa / Suplente,0,0,0,0
Marius Wolf,FC Cologne,GER-Bundesliga,2021,Defensa / Delantero / Centrocampista / Suplente,2,2,3,0
Max Meyer,FC Cologne,GER-Bundesliga,2021,Centrocampista / Suplente,0,0,0,0
Noah Katterbach,FC Cologne,GER-Bundesliga,2021,Defensa / Centrocampista / Suplente,0,0,1,0
Ondrej Duda,FC Cologne,GER-Bundesliga,2021,Delantero / Centrocampista,7,4,6,1
Rafael Czichos,FC Cologne,GER-Bundesliga,2021,Defensa / Suplente,1,0,7,0
Ron-Robert Zieler,FC Cologne,GER-Bundesliga,2021,Suplente,0,0,0,0
Salih Özcan,FC Cologne,GER-Bundesliga,2021,Centrocampista / Suplente,0,1,3,0
Sava-Arangel Cestic,FC Cologne,GER-Bundesliga,2021,Defensa,0,0,3,0
Sebastiaan Bornauw,FC Cologne,GER-Bundesliga,2021,Defensa / Suplente,1,1,3,0
Sebastian Andersson,FC Cologne,GER-Bundesliga,2021,Delantero / Suplente,3,0,1,0
Timo Horn,FC Cologne,GER-Bundesliga,2021,Portero,0,0,0,0
